filename;left;top
pdp8i_size=1340_switch_start_off.png;920; 500
pdp8i_size=1340_switch_sr_11_on.png;887; 500
pdp8i_size=1340_switch_sr_11_off.png;886; 499
pdp8i_size=1340_switch_sr_10_on.png;852; 500
pdp8i_size=1340_switch_sr_10_off.png;852; 499
pdp8i_size=1340_switch_sr_09_on.png;818; 500
pdp8i_size=1340_switch_sr_09_off.png;817; 499
pdp8i_size=1340_switch_sr_08_on.png;783; 500
pdp8i_size=1340_switch_sr_08_off.png;782; 499
pdp8i_size=1340_switch_sr_07_on.png;747; 500
pdp8i_size=1340_switch_sr_07_off.png;747; 499
pdp8i_size=1340_switch_sr_06_on.png;712; 500
pdp8i_size=1340_switch_sr_06_off.png;712; 499
pdp8i_size=1340_switch_sr_05_on.png;678; 500
pdp8i_size=1340_switch_sr_05_off.png;677; 499
pdp8i_size=1340_switch_sr_04_on.png;643; 500
pdp8i_size=1340_switch_sr_04_off.png;643; 499
pdp8i_size=1340_switch_sr_03_on.png;608; 500
pdp8i_size=1340_switch_sr_03_off.png;608; 499
pdp8i_size=1340_switch_sr_02_on.png;572; 499
pdp8i_size=1340_switch_sr_02_off.png;573; 499
pdp8i_size=1340_switch_sr_01_on.png;537; 499
pdp8i_size=1340_switch_sr_01_off.png;538; 498
pdp8i_size=1340_switch_sr_00_on.png;503; 499
pdp8i_size=1340_switch_sr_00_off.png;504; 498
pdp8i_size=1340_switch_inst_field_2_on.png;469; 498
pdp8i_size=1340_switch_inst_field_2_off.png;469; 499
pdp8i_size=1340_switch_inst_field_1_on.png;433; 498
pdp8i_size=1340_switch_inst_field_1_off.png;434; 499
pdp8i_size=1340_switch_inst_field_0_on.png;399; 498
pdp8i_size=1340_switch_inst_field_0_off.png;399; 499
pdp8i_size=1340_switch_data_field_2_on.png;364; 498
pdp8i_size=1340_switch_data_field_2_off.png;334; 498
pdp8i_size=1340_switch_data_field_1_on.png;328; 498
pdp8i_size=1340_switch_data_field_1_off.png;330; 498
pdp8i_size=1340_switch_data_field_0_on.png;295; 498
pdp8i_size=1340_switch_data_field_0_off.png;295; 498
