filename;left;top
pdp8i_size=1850_lightbulb_step_counter_0_on.png;422; 568
pdp8i_size=1850_lightbulb_accumulator_11_on.png;1241; 499
pdp8i_size=1850_lightbulb_accumulator_10_on.png;1192; 498
pdp8i_size=1850_lightbulb_accumulator_09_on.png;1144; 498
pdp8i_size=1850_lightbulb_accumulator_08_on.png;1096; 498
pdp8i_size=1850_lightbulb_accumulator_07_on.png;1048; 498
pdp8i_size=1850_lightbulb_accumulator_06_on.png;1000; 498
pdp8i_size=1850_lightbulb_accumulator_05_on.png;952; 497
pdp8i_size=1850_lightbulb_accumulator_04_on.png;904; 497
pdp8i_size=1850_lightbulb_accumulator_03_on.png;855; 497
pdp8i_size=1850_lightbulb_accumulator_02_on.png;808; 497
pdp8i_size=1850_lightbulb_accumulator_01_on.png;759; 497
pdp8i_size=1850_lightbulb_accumulator_00_on.png;711; 496
pdp8i_size=1850_lightbulb_link_on.png;663; 495
pdp8i_size=1850_lightbulb_memory_buffer_11_on.png;1242; 424
pdp8i_size=1850_lightbulb_memory_buffer_10_on.png;1193; 424
pdp8i_size=1850_lightbulb_memory_buffer_09_on.png;1145; 424
pdp8i_size=1850_lightbulb_memory_buffer_08_on.png;1097; 423
pdp8i_size=1850_lightbulb_memory_buffer_07_on.png;1049; 423
pdp8i_size=1850_lightbulb_memory_buffer_06_on.png;1000; 423
pdp8i_size=1850_lightbulb_memory_buffer_05_on.png;952; 422
pdp8i_size=1850_lightbulb_memory_buffer_04_on.png;903; 422
pdp8i_size=1850_lightbulb_memory_buffer_03_on.png;856; 422
pdp8i_size=1850_lightbulb_memory_buffer_02_on.png;808; 422
pdp8i_size=1850_lightbulb_memory_buffer_01_on.png;759; 422
pdp8i_size=1850_lightbulb_memory_buffer_00_on.png;712; 421
pdp8i_size=1850_lightbulb_memory_address_11_on.png;1242; 349
pdp8i_size=1850_lightbulb_memory_address_10_on.png;1193; 349
pdp8i_size=1850_lightbulb_memory_address_08_on.png;1097; 348
pdp8i_size=1850_lightbulb_memory_address_07_on.png;1049; 348
pdp8i_size=1850_lightbulb_memory_address_06_on.png;1000; 348
pdp8i_size=1850_lightbulb_memory_address_05_on.png;953; 348
pdp8i_size=1850_lightbulb_memory_address_09_on.png;1146; 348
pdp8i_size=1850_lightbulb_memory_address_04_on.png;904; 348
pdp8i_size=1850_lightbulb_memory_address_03_on.png;856; 347
pdp8i_size=1850_lightbulb_memory_address_02_on.png;808; 347
pdp8i_size=1850_lightbulb_memory_address_01_on.png;760; 347
pdp8i_size=1850_lightbulb_memory_address_00_on.png;712; 346
pdp8i_size=1850_lightbulb_program_counter_11_on.png;1243; 274
pdp8i_size=1850_lightbulb_program_counter_10_on.png;1194; 274
pdp8i_size=1850_lightbulb_program_counter_09_on.png;1146; 273
pdp8i_size=1850_lightbulb_program_counter_08_on.png;1098; 274
pdp8i_size=1850_lightbulb_program_counter_07_on.png;1049; 273
pdp8i_size=1850_lightbulb_program_counter_06_on.png;1001; 273
pdp8i_size=1850_lightbulb_program_counter_05_on.png;953; 273
pdp8i_size=1850_lightbulb_program_counter_04_on.png;905; 272
pdp8i_size=1850_lightbulb_program_counter_03_on.png;857; 271
pdp8i_size=1850_lightbulb_program_counter_02_on.png;809; 272
pdp8i_size=1850_lightbulb_program_counter_01_on.png;760; 271
pdp8i_size=1850_lightbulb_program_counter_00_on.png;712; 271
pdp8i_size=1850_lightbulb_data_field_2_on.png;519; 269
pdp8i_size=1850_lightbulb_data_field_1_on.png;471; 269
pdp8i_size=1850_lightbulb_data_field_0_on.png;422; 268
pdp8i_size=1850_lightbulb_inst_field_2_on.png;664; 270
pdp8i_size=1850_lightbulb_inst_field_1_on.png;616; 270
pdp8i_size=1850_lightbulb_inst_field_0_on.png;568; 270
pdp8i_size=1850_switch_sing_inst_on.png;1609; 691
pdp8i_size=1850_switch_sing_inst_off.png;1607; 691
pdp8i_size=1850_switch_sing_step_on.png;1560; 692
pdp8i_size=1850_switch_sing_step_off.png;1559; 692
pdp8i_size=1850_switch_stop_on.png;1513; 690
pdp8i_size=1850_switch_stop_off.png;1510; 690
pdp8i_size=1850_switch_cont_on.png;1464; 690
pdp8i_size=1850_switch_cont_off.png;1463; 691
pdp8i_size=1850_switch_exam_on.png;1416; 689
pdp8i_size=1850_switch_exam_off.png;1416; 690
pdp8i_size=1850_switch_dep_on.png;1366; 690
pdp8i_size=1850_switch_dep_off.png;1367; 690
pdp8i_size=1850_switch_load_add_on.png;1321; 690
pdp8i_size=1850_switch_load_add_off.png;1318; 690
pdp8i_size=1850_switch_start_on.png;1273; 689
pdp8i_size=1850_switch_start_off.png;1271; 690
pdp8i_size=1850_switch_sr_11_on.png;1224; 691
pdp8i_size=1850_switch_sr_11_off.png;1224; 690
pdp8i_size=1850_switch_sr_10_on.png;1177; 691
pdp8i_size=1850_switch_sr_10_off.png;1176; 690
pdp8i_size=1850_switch_sr_09_on.png;1129; 691
pdp8i_size=1850_switch_sr_09_off.png;1128; 689
pdp8i_size=1850_switch_sr_08_on.png;1081; 691
pdp8i_size=1850_switch_sr_08_off.png;1080; 690
pdp8i_size=1850_switch_sr_07_on.png;1032; 691
pdp8i_size=1850_switch_sr_07_off.png;1031; 690
pdp8i_size=1850_switch_sr_06_on.png;984; 691
pdp8i_size=1850_switch_sr_06_off.png;983; 689
pdp8i_size=1850_switch_sr_05_on.png;936; 690
pdp8i_size=1850_switch_sr_05_off.png;936; 689
pdp8i_size=1850_switch_sr_04_on.png;888; 691
pdp8i_size=1850_switch_sr_04_off.png;888; 689
pdp8i_size=1850_switch_sr_03_on.png;840; 691
pdp8i_size=1850_switch_sr_03_off.png;839; 689
pdp8i_size=1850_switch_sr_02_on.png;790; 690
pdp8i_size=1850_switch_sr_02_off.png;791; 689
pdp8i_size=1850_switch_sr_01_on.png;741; 690
pdp8i_size=1850_switch_sr_01_off.png;743; 689
pdp8i_size=1850_switch_sr_00_on.png;694; 689
pdp8i_size=1850_switch_sr_00_off.png;695; 689
pdp8i_size=1850_switch_inst_field_2_on.png;647; 689
pdp8i_size=1850_switch_inst_field_2_off.png;647; 689
pdp8i_size=1850_switch_inst_field_1_on.png;598; 688
pdp8i_size=1850_switch_inst_field_1_off.png;599; 689
pdp8i_size=1850_switch_inst_field_0_on.png;551; 688
pdp8i_size=1850_switch_inst_field_0_off.png;551; 689
pdp8i_size=1850_switch_data_field_2_on.png;503; 688
pdp8i_size=1850_switch_data_field_2_off.png;461; 689
pdp8i_size=1850_switch_data_field_1_on.png;454; 688
pdp8i_size=1850_switch_data_field_1_off.png;455; 688
pdp8i_size=1850_switch_data_field_0_on.png;408; 688
pdp8i_size=1850_switch_data_field_0_off.png;408; 688
