filename;left;top
pdp8i_size=800_switch_cont_on.png;633; 298
pdp8i_size=800_switch_cont_off.png;632; 299
pdp8i_size=800_switch_exam_on.png;612; 298
pdp8i_size=800_switch_exam_off.png;612; 298
pdp8i_size=800_switch_dep_on.png;591; 298
pdp8i_size=800_switch_dep_off.png;591; 298
pdp8i_size=800_switch_load_add_on.png;571; 298
pdp8i_size=800_switch_load_add_off.png;570; 298
pdp8i_size=800_switch_start_on.png;550; 298
pdp8i_size=800_switch_start_off.png;549; 298
pdp8i_size=800_switch_sr_11_on.png;529; 299
pdp8i_size=800_switch_sr_11_off.png;529; 298
pdp8i_size=800_switch_sr_10_on.png;509; 299
pdp8i_size=800_switch_sr_10_off.png;508; 298
pdp8i_size=800_switch_sr_09_on.png;488; 299
pdp8i_size=800_switch_sr_09_off.png;488; 298
pdp8i_size=800_switch_sr_08_on.png;467; 299
pdp8i_size=800_switch_sr_08_off.png;467; 298
pdp8i_size=800_switch_sr_07_on.png;446; 299
pdp8i_size=800_switch_sr_07_off.png;446; 298
pdp8i_size=800_switch_sr_06_on.png;425; 299
pdp8i_size=800_switch_sr_06_off.png;425; 298
pdp8i_size=800_switch_sr_05_on.png;404; 298
pdp8i_size=800_switch_sr_05_off.png;404; 298
pdp8i_size=800_switch_sr_04_on.png;384; 299
pdp8i_size=800_switch_sr_04_off.png;384; 298
pdp8i_size=800_switch_sr_03_on.png;363; 299
pdp8i_size=800_switch_sr_03_off.png;363; 298
pdp8i_size=800_switch_sr_02_on.png;341; 298
pdp8i_size=800_switch_sr_02_off.png;342; 298
pdp8i_size=800_switch_sr_01_on.png;320; 298
pdp8i_size=800_switch_sr_01_off.png;321; 298
pdp8i_size=800_switch_sr_00_on.png;300; 298
pdp8i_size=800_switch_sr_00_off.png;300; 298
pdp8i_size=800_switch_inst_field_2_on.png;280; 298
pdp8i_size=800_switch_inst_field_2_off.png;280; 298
pdp8i_size=800_switch_inst_field_1_on.png;258; 298
pdp8i_size=800_switch_inst_field_1_off.png;259; 298
pdp8i_size=800_switch_inst_field_0_on.png;238; 298
pdp8i_size=800_switch_inst_field_0_off.png;238; 298
pdp8i_size=800_switch_data_field_2_on.png;217; 297
pdp8i_size=800_switch_data_field_2_off.png;199; 298
pdp8i_size=800_switch_data_field_1_on.png;196; 298
pdp8i_size=800_switch_data_field_1_off.png;197; 297
pdp8i_size=800_switch_data_field_0_on.png;176; 297
pdp8i_size=800_switch_data_field_0_off.png;176; 297
