filename;left;top
pdp8i_size=1580_lightbulb_step_counter_4_on.png;525; 486
pdp8i_size=1580_lightbulb_step_counter_3_on.png;483; 486
pdp8i_size=1580_lightbulb_step_counter_2_on.png;443; 486
pdp8i_size=1580_lightbulb_step_counter_1_on.png;401; 486
pdp8i_size=1580_lightbulb_step_counter_0_on.png;360; 485
pdp8i_size=1580_lightbulb_accumulator_11_on.png;1059; 425
pdp8i_size=1580_lightbulb_accumulator_10_on.png;1018; 425
pdp8i_size=1580_lightbulb_accumulator_09_on.png;977; 425
pdp8i_size=1580_lightbulb_accumulator_08_on.png;936; 425
pdp8i_size=1580_lightbulb_accumulator_07_on.png;895; 425
pdp8i_size=1580_lightbulb_accumulator_06_on.png;854; 425
pdp8i_size=1580_lightbulb_accumulator_05_on.png;813; 424
pdp8i_size=1580_lightbulb_accumulator_04_on.png;772; 424
pdp8i_size=1580_lightbulb_accumulator_03_on.png;730; 424
pdp8i_size=1580_lightbulb_accumulator_02_on.png;690; 424
pdp8i_size=1580_lightbulb_accumulator_01_on.png;649; 424
pdp8i_size=1580_lightbulb_accumulator_00_on.png;607; 423
pdp8i_size=1580_lightbulb_link_on.png;566; 423
pdp8i_size=1580_lightbulb_memory_buffer_11_on.png;1060; 362
pdp8i_size=1580_lightbulb_memory_buffer_10_on.png;1019; 362
pdp8i_size=1580_lightbulb_memory_buffer_09_on.png;978; 362
pdp8i_size=1580_lightbulb_memory_buffer_08_on.png;937; 361
pdp8i_size=1580_lightbulb_memory_buffer_07_on.png;895; 361
pdp8i_size=1580_lightbulb_memory_buffer_06_on.png;854; 361
pdp8i_size=1580_lightbulb_memory_buffer_05_on.png;813; 360
pdp8i_size=1580_lightbulb_memory_buffer_04_on.png;771; 360
pdp8i_size=1580_lightbulb_memory_buffer_03_on.png;731; 360
pdp8i_size=1580_lightbulb_memory_buffer_02_on.png;690; 360
pdp8i_size=1580_lightbulb_memory_buffer_01_on.png;648; 360
pdp8i_size=1580_lightbulb_memory_buffer_00_on.png;608; 360
pdp8i_size=1580_lightbulb_memory_address_11_on.png;1061; 298
pdp8i_size=1580_lightbulb_memory_address_10_on.png;1019; 297
pdp8i_size=1580_lightbulb_memory_address_08_on.png;937; 297
pdp8i_size=1580_lightbulb_memory_address_07_on.png;896; 297
pdp8i_size=1580_lightbulb_memory_address_06_on.png;854; 297
pdp8i_size=1580_lightbulb_memory_address_05_on.png;814; 297
pdp8i_size=1580_lightbulb_memory_address_09_on.png;979; 297
pdp8i_size=1580_lightbulb_memory_address_04_on.png;772; 297
pdp8i_size=1580_lightbulb_memory_address_03_on.png;731; 296
pdp8i_size=1580_lightbulb_memory_address_02_on.png;690; 296
pdp8i_size=1580_lightbulb_memory_address_01_on.png;649; 296
pdp8i_size=1580_lightbulb_memory_address_00_on.png;608; 295
pdp8i_size=1580_lightbulb_program_counter_11_on.png;1061; 234
pdp8i_size=1580_lightbulb_program_counter_10_on.png;1020; 234
pdp8i_size=1580_lightbulb_program_counter_09_on.png;979; 233
pdp8i_size=1580_lightbulb_program_counter_08_on.png;938; 234
pdp8i_size=1580_lightbulb_program_counter_07_on.png;896; 233
pdp8i_size=1580_lightbulb_program_counter_06_on.png;855; 233
pdp8i_size=1580_lightbulb_program_counter_05_on.png;814; 233
pdp8i_size=1580_lightbulb_program_counter_04_on.png;773; 232
pdp8i_size=1580_lightbulb_program_counter_03_on.png;732; 232
pdp8i_size=1580_lightbulb_program_counter_02_on.png;690; 232
pdp8i_size=1580_lightbulb_program_counter_01_on.png;649; 231
pdp8i_size=1580_lightbulb_program_counter_00_on.png;608; 231
pdp8i_size=1580_lightbulb_data_field_2_on.png;444; 229
pdp8i_size=1580_lightbulb_data_field_1_on.png;402; 229
pdp8i_size=1580_lightbulb_data_field_0_on.png;361; 229
pdp8i_size=1580_lightbulb_inst_field_2_on.png;567; 231
pdp8i_size=1580_lightbulb_inst_field_1_on.png;526; 231
pdp8i_size=1580_lightbulb_inst_field_0_on.png;485; 230
pdp8i_size=1580_switch_sing_inst_on.png;1375; 590
pdp8i_size=1580_switch_sing_inst_off.png;1372; 590
pdp8i_size=1580_switch_sing_step_on.png;1333; 590
pdp8i_size=1580_switch_sing_step_off.png;1331; 590
pdp8i_size=1580_switch_stop_on.png;1292; 588
pdp8i_size=1580_switch_stop_off.png;1290; 589
pdp8i_size=1580_switch_cont_on.png;1250; 589
pdp8i_size=1580_switch_cont_off.png;1249; 589
pdp8i_size=1580_switch_exam_on.png;1209; 588
pdp8i_size=1580_switch_exam_off.png;1209; 589
pdp8i_size=1580_switch_dep_on.png;1167; 589
pdp8i_size=1580_switch_dep_off.png;1168; 589
pdp8i_size=1580_switch_load_add_on.png;1128; 589
pdp8i_size=1580_switch_load_add_off.png;1126; 589
pdp8i_size=1580_switch_start_on.png;1087; 588
pdp8i_size=1580_switch_start_off.png;1085; 589
pdp8i_size=1580_switch_sr_11_on.png;1046; 590
pdp8i_size=1580_switch_sr_11_off.png;1045; 589
pdp8i_size=1580_switch_sr_10_on.png;1005; 590
pdp8i_size=1580_switch_sr_10_off.png;1004; 589
pdp8i_size=1580_switch_sr_09_on.png;965; 589
pdp8i_size=1580_switch_sr_09_off.png;963; 588
pdp8i_size=1580_switch_sr_08_on.png;923; 589
pdp8i_size=1580_switch_sr_08_off.png;922; 588
pdp8i_size=1580_switch_sr_07_on.png;881; 589
pdp8i_size=1580_switch_sr_07_off.png;880; 588
pdp8i_size=1580_switch_sr_06_on.png;840; 590
pdp8i_size=1580_switch_sr_06_off.png;840; 588
pdp8i_size=1580_switch_sr_05_on.png;799; 589
pdp8i_size=1580_switch_sr_05_off.png;799; 588
pdp8i_size=1580_switch_sr_04_on.png;758; 589
pdp8i_size=1580_switch_sr_04_off.png;758; 588
pdp8i_size=1580_switch_sr_03_on.png;717; 589
pdp8i_size=1580_switch_sr_03_off.png;716; 588
pdp8i_size=1580_switch_sr_02_on.png;675; 589
pdp8i_size=1580_switch_sr_02_off.png;675; 588
pdp8i_size=1580_switch_sr_01_on.png;633; 588
pdp8i_size=1580_switch_sr_01_off.png;635; 588
pdp8i_size=1580_switch_sr_00_on.png;593; 588
pdp8i_size=1580_switch_sr_00_off.png;594; 588
pdp8i_size=1580_switch_inst_field_2_on.png;553; 588
pdp8i_size=1580_switch_inst_field_2_off.png;553; 588
pdp8i_size=1580_switch_inst_field_1_on.png;511; 587
pdp8i_size=1580_switch_inst_field_1_off.png;512; 588
pdp8i_size=1580_switch_inst_field_0_on.png;471; 587
pdp8i_size=1580_switch_inst_field_0_off.png;471; 588
pdp8i_size=1580_switch_data_field_2_on.png;429; 587
pdp8i_size=1580_switch_data_field_2_off.png;394; 588
pdp8i_size=1580_switch_data_field_1_on.png;388; 587
pdp8i_size=1580_switch_data_field_1_off.png;389; 587
pdp8i_size=1580_switch_data_field_0_on.png;348; 587
pdp8i_size=1580_switch_data_field_0_off.png;348; 587
