filename;left;top
pdp8i_size=1200_switch_sr_03_on.png;544; 448
pdp8i_size=1200_switch_sr_03_off.png;544; 447
pdp8i_size=1200_switch_sr_02_on.png;512; 447
pdp8i_size=1200_switch_sr_02_off.png;513; 447
pdp8i_size=1200_switch_sr_01_on.png;481; 447
pdp8i_size=1200_switch_sr_01_off.png;482; 446
pdp8i_size=1200_switch_sr_00_on.png;450; 447
pdp8i_size=1200_switch_sr_00_off.png;451; 446
pdp8i_size=1200_switch_inst_field_2_on.png;420; 446
pdp8i_size=1200_switch_inst_field_2_off.png;420; 447
pdp8i_size=1200_switch_inst_field_1_on.png;388; 446
pdp8i_size=1200_switch_inst_field_1_off.png;389; 447
pdp8i_size=1200_switch_inst_field_0_on.png;357; 446
pdp8i_size=1200_switch_inst_field_0_off.png;357; 447
pdp8i_size=1200_switch_data_field_2_on.png;326; 446
pdp8i_size=1200_switch_data_field_2_off.png;299; 446
pdp8i_size=1200_switch_data_field_1_on.png;294; 446
pdp8i_size=1200_switch_data_field_1_off.png;295; 446
pdp8i_size=1200_switch_data_field_0_on.png;265; 446
pdp8i_size=1200_switch_data_field_0_off.png;264; 446
